Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1772310470.1757834	1772310612.76217	142.58638668060303	0.0
2	1772310615.9043121	1772310754.1612227	138.25691056251526	3.1421420574188232
3	1772310756.5209103	1772310902.6935382	146.1726279258728	2.359687566757202
4	1772310905.1302047	1772311033.242166	128.1119613647461	2.436666488647461
5	1772311036.6595113	1772311166.2755358	129.61602449417114	3.4173452854156494
6	1772311168.8738132	1772311296.1258817	127.25206851959229	2.5982773303985596
7	1772311299.0382495	1772311427.525503	128.4872534275055	2.912367820739746
8	1772311430.9922798	1772311553.8612745	122.86899471282959	3.4667768478393555
9	1772311556.6655934	1772311682.2553642	125.5897707939148	2.804318904876709
10	1772311685.440957	1772311813.7691424	128.3281853199005	3.1855928897857666
11	1772311816.716716	1772311953.1769924	136.46027636528015	2.947573661804199
12	1772311956.2146132	1772312082.788377	126.57376384735107	3.037620782852173
13	1772312085.736578	1772312210.3733397	124.63676166534424	2.9482009410858154
14	1772312213.419045	1772312340.305738	126.88669300079346	3.0457053184509277
15	1772312342.7825718	1772312469.5661557	126.78358387947083	2.4768338203430176
16	1772312472.8289177	1772312599.461643	126.63272523880005	3.2627620697021484
17	1772312602.0767558	1772312729.656775	127.58001923561096	2.615112781524658
18	1772312732.123498	1772312871.4733412	139.3498432636261	2.4667229652404785
19	1772312875.446868	1772313009.883868	134.43700003623962	3.9735267162323
20	1772313012.3859527	1772313149.8052218	137.41926908493042	2.502084732055664
21	1772313153.2981157	1772313296.446633	143.148517370224	3.492893934249878
22	1772313299.6961572	1772313452.5013907	152.80523347854614	3.2495241165161133
23	1772313456.6145384	1772313599.3626132	142.74807476997375	4.113147735595703
24	1772313603.1461964	1772313744.81083	141.66463375091553	3.783583164215088
25	1772313747.5500546	1772313904.3773751	156.8273205757141	2.739224433898926
26	1772313907.158685	1772314055.1777875	148.01910257339478	2.7813098430633545
27	1772314058.0565948	1772314191.6775944	133.62099957466125	2.878807306289673
28	1772314194.5989428	1772314324.8636436	130.2647008895874	2.9213483333587646
29	1772314330.3103447	1772314463.7307913	133.4204466342926	5.4467010498046875
30	1772314467.2915459	1772314600.622728	133.33118224143982	3.5607545375823975
31	1772314603.5452116	1772314732.0328958	128.48768424987793	2.922483444213867
32	1772314735.0612106	1772314868.2110054	133.14979481697083	3.0283148288726807
33	1772314871.548321	1772315003.9705858	132.42226481437683	3.337315559387207
34	1772315006.8909552	1772315131.052958	124.16200280189514	2.9203693866729736
35	1772315134.325479	1772315256.9114907	122.5860116481781	3.2725210189819336
36	1772315259.7453525	1772315385.7786996	126.03334712982178	2.833861827850342
37	1772315390.4215453	1772315533.3888035	142.96725821495056	4.642845630645752
38	1772315537.3443422	1772315678.916063	141.57172083854675	3.955538749694824
39	1772315682.8239048	1772315816.7733576	133.94945287704468	3.907841682434082
40	1772315821.098907	1772315975.6061769	154.50726985931396	4.325549364089966
41	1772315979.050756	1772316130.3289225	151.27816653251648	3.4445791244506836
42	1772316134.4585822	1772316260.3550746	125.89649248123169	4.129659652709961
43	1772316263.4959445	1772316392.0834715	128.58752703666687	3.1408698558807373
44	1772316395.1082406	1772316517.856047	122.74780631065369	3.0247690677642822
45	1772316520.8011494	1772316645.9193356	125.11818623542786	2.9451024532318115
46	1772316649.9429805	1772316776.1928968	126.24991631507874	4.023644924163818
47	1772316779.37835	1772316906.0379674	126.65961742401123	3.185453176498413
48	1772316909.258719	1772317036.326082	127.06736302375793	3.2207515239715576
49	1772317039.1018913	1772317164.9277644	125.82587313652039	2.7758092880249023
50	1772317168.3351626	1772317294.881763	126.54660034179688	3.407398223876953
51	1772317297.7657795	1772317425.2790148	127.51323533058167	2.884016513824463
52	1772317428.1378736	1772317555.183183	127.04530930519104	2.858858823776245
53	1772317558.786562	1772317690.9135458	132.1269838809967	3.603379011154175
54	1772317693.7992008	1772317871.4327424	177.6335415840149	2.885654926300049
55	1772317875.277365	1772318014.7228847	139.44551968574524	3.8446226119995117
56	1772318017.9818172	1772318157.8341572	139.85233998298645	3.258932590484619
57	1772318161.8183193	1772318303.133814	141.3154947757721	3.9841620922088623
58	1772318308.0366583	1772318443.573418	135.53675961494446	4.902844190597534
59	1772318447.4492311	1772318585.6163824	138.16715121269226	3.8758132457733154
60	1772318589.8607821	1772318740.0625694	150.20178723335266	4.244399785995483
61	1772318743.099954	1772318870.4434886	127.34353470802307	3.037384510040283
62	1772318873.1996665	1772319000.9712887	127.77162218093872	2.7561779022216797
63	1772319003.9065814	1772319125.2715418	121.36496043205261	2.9352927207946777
64	1772319128.244406	1772319254.7138848	126.46947884559631	2.9728641510009766
65	1772319258.748507	1772319385.0900378	126.34153079986572	4.0346221923828125
66	1772319387.9828713	1772319514.2225578	126.23968648910522	2.8928334712982178
67	1772319517.099943	1772319637.446937	120.34699416160583	2.877385139465332
68	1772319640.2767625	1772319770.474504	130.1977415084839	2.8298254013061523
69	1772319773.3899038	1772319895.1721873	121.7822835445404	2.9153997898101807
70	1772319898.4206526	1772320019.3800123	120.9593596458435	3.2484652996063232
