Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1771986173.7481005	1771986197.9327612	24.18466067314148	0.0
2	1771986200.4072497	1771986225.3551974	24.94794774055481	2.4744884967803955
3	1771986227.8275163	1771986254.848132	27.020615577697754	2.4723188877105713
4	1771986257.5537286	1771986284.4786756	26.924947023391724	2.705596685409546
5	1771986287.029911	1771986316.837143	29.807231903076172	2.5512354373931885
6	1771986320.1172726	1771986346.2830153	26.16574263572693	3.2801296710968018
7	1771986348.8866148	1771986373.8383636	24.951748847961426	2.6035995483398438
8	1771986376.8098552	1771986405.7965128	28.98665761947632	2.971491575241089
9	1771986408.7567844	1771986433.346746	24.589961528778076	2.9602715969085693
10	1771986437.29066	1771986463.7935982	26.502938270568848	3.9439139366149902
11	1771986467.252345	1771986491.7842035	24.531858444213867	3.458746910095215
12	1771986494.6591353	1771986519.0365946	24.377459287643433	2.874931812286377
13	1771986522.11253	1771986548.67985	26.567320108413696	3.0759353637695312
14	1771986551.961416	1771986579.746784	27.785367965698242	3.2815659046173096
15	1771986582.9982207	1771986607.452799	24.454578399658203	3.251436710357666
16	1771986610.1921966	1771986636.9677727	26.77557611465454	2.7393975257873535
17	1771986640.1375296	1771986666.9931228	26.85559320449829	3.1697568893432617
18	1771986669.7728605	1771986696.8307161	27.0578556060791	2.779737710952759
19	1771986699.5605803	1771986727.9489048	28.38832449913025	2.7298641204833984
20	1771986730.4460585	1771986758.062712	27.616653442382812	2.4971537590026855
21	1771986761.5202074	1771986788.107989	26.58778166770935	3.4574954509735107
22	1771986790.7053928	1771986813.500967	22.795574188232422	2.5974037647247314
23	1771986817.1851726	1771986839.3595507	22.174378156661987	3.6842055320739746
24	1771986842.367593	1771986869.0021513	26.63455820083618	3.008042335510254
25	1771986872.488225	1771986897.1476846	24.659459590911865	3.4860737323760986
26	1771986900.1891282	1771986928.837701	28.64857292175293	3.0414435863494873
27	1771986931.8271852	1771986959.4330182	27.605833053588867	2.9894840717315674
28	1771986962.6650972	1771986990.6954033	28.030306100845337	3.232079029083252
29	1771986993.6913962	1771987020.3273976	26.636001348495483	2.99599289894104
30	1771987023.4696424	1771987047.4718623	24.002219915390015	3.142244815826416
31	1771987050.1718159	1771987076.2273622	26.055546283721924	2.699953556060791
32	1771987079.315914	1771987106.1737134	26.857799530029297	3.0885517597198486
33	1771987109.8930538	1771987136.989696	27.09664225578308	3.7193403244018555
34	1771987141.0566533	1771987167.181813	26.125159740447998	4.066957235336304
35	1771987171.0136216	1771987199.238318	28.224696397781372	3.831808567047119
36	1771987202.1483479	1771987229.996711	27.848363161087036	2.910029888153076
37	1771987233.3351564	1771987259.0020933	25.66693687438965	3.3384454250335693
38	1771987262.1964025	1771987289.1934195	26.99701690673828	3.1943092346191406
39	1771987293.1990638	1771987317.2941086	24.0950448513031	4.00564432144165
40	1771987321.2695348	1771987345.310404	24.04086923599243	3.975426197052002
41	1771987348.2910833	1771987376.3268352	28.035751819610596	2.9806792736053467
42	1771987379.4350517	1771987406.8699327	27.43488097190857	3.1082165241241455
43	1771987410.3604643	1771987438.6897604	28.329296112060547	3.4905316829681396
44	1771987443.160825	1771987469.9220352	26.761210203170776	4.471064567565918
45	1771987472.980339	1771987499.7338624	26.753523349761963	3.0583038330078125
46	1771987502.8415668	1771987524.8931048	22.05153799057007	3.1077044010162354
47	1771987528.4602253	1771987553.2118332	24.75160789489746	3.5671205520629883
48	1771987556.4818702	1771987583.0079963	26.52612614631653	3.2700369358062744
49	1771987586.2556033	1771987613.4872322	27.231628894805908	3.2476069927215576
50	1771987616.546029	1771987640.7177649	24.171735763549805	3.0587968826293945
51	1771987643.888839	1771987675.0986383	31.20979928970337	3.171074151992798
52	1771987679.338638	1771987705.766918	26.428279876708984	4.239999771118164
53	1771987709.3741505	1771987730.992058	21.617907524108887	3.6072325706481934
54	1771987734.2584107	1771987757.4316237	23.173213005065918	3.266352653503418
55	1771987760.7913134	1771987783.8086214	23.017307996749878	3.359689712524414
56	1771987787.5141141	1771987816.3562922	28.842178106307983	3.7054927349090576
57	1771987819.7229176	1771987845.909386	26.186468362808228	3.3666253089904785
58	1771987849.4297287	1771987876.46591	27.036181211471558	3.5203428268432617
59	1771987879.8852403	1771987906.4858632	26.60062289237976	3.419330358505249
60	1771987909.4922678	1771987938.107159	28.614891052246094	3.0064046382904053
61	1771987941.8774905	1771987968.2698967	26.392406225204468	3.770331621170044
62	1771987971.282497	1771987999.1907287	27.908231735229492	3.0126001834869385
63	1771988002.6560683	1771988025.9912927	23.335224390029907	3.4653396606445312
64	1771988029.2040753	1771988056.1010401	26.89696478843689	3.212782621383667
65	1771988060.1617682	1771988087.35414	27.19237184524536	4.060728073120117
66	1771988091.9860477	1771988119.0127273	27.026679515838623	4.63190770149231
67	1771988122.3633957	1771988145.0650182	22.701622486114502	3.350668430328369
68	1771988148.7965171	1771988175.5797129	26.783195734024048	3.731498956680298
69	1771988179.109598	1771988205.982213	26.872615098953247	3.5298850536346436
70	1771988210.196791	1771988237.4691346	27.272343635559082	4.214577913284302
71	1771988240.6522703	1771988269.0367465	28.38447618484497	3.183135747909546
72	1771988272.64573	1771988300.0949304	27.44920039176941	3.6089835166931152
