Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1772216271.458325	1772216394.2096553	122.75133037567139	0.0
2	1772216396.5034199	1772216497.6432183	101.13979840278625	2.293764591217041
3	1772216499.9324958	1772216617.8268418	117.89434599876404	2.2892775535583496
4	1772216620.1253407	1772216728.8397925	108.71445178985596	2.2984988689422607
5	1772216731.081662	1772216839.0821662	108.0005042552948	2.2418694496154785
6	1772216841.848093	1772216941.1415155	99.29342246055603	2.7659268379211426
7	1772216943.5090423	1772217043.6462193	100.13717699050903	2.3675267696380615
8	1772217046.199344	1772217143.0504005	96.85105657577515	2.5531246662139893
9	1772217145.4490151	1772217242.6288126	97.17979741096497	2.3986146450042725
10	1772217245.0068886	1772217346.3290188	101.32213020324707	2.3780760765075684
11	1772217348.7405682	1772217445.7055182	96.96495008468628	2.4115493297576904
12	1772217448.3862157	1772217545.1053078	96.71909213066101	2.680697441101074
13	1772217547.7440703	1772217644.778327	97.03425669670105	2.6387624740600586
14	1772217647.3127584	1772217757.1165326	109.80377411842346	2.5344314575195312
15	1772217759.916069	1772217889.1133175	129.1972484588623	2.7995364665985107
16	1772217891.5098722	1772217997.9527385	106.44286632537842	2.396554708480835
17	1772218000.4305177	1772218099.025518	98.59500026702881	2.4777791500091553
18	1772218101.820266	1772218199.7455194	97.92525339126587	2.794748067855835
19	1772218203.3377824	1772218300.8032453	97.46546292304993	3.5922629833221436
20	1772218303.6571467	1772218409.768829	106.11168241500854	2.8539013862609863
21	1772218412.648028	1772218510.512522	97.86449408531189	2.8791987895965576
22	1772218513.4456913	1772218610.212402	96.76671075820923	2.933169364929199
23	1772218613.4345777	1772218742.9224484	129.4878706932068	3.2221755981445312
24	1772218745.4625788	1772218842.691553	97.22897434234619	2.540130376815796
25	1772218845.4036176	1772218942.0791407	96.67552304267883	2.712064504623413
26	1772218944.9106598	1772219041.8119032	96.90124344825745	2.83151912689209
27	1772219044.6251109	1772219142.6217408	97.9966299533844	2.8132076263427734
28	1772219145.2563908	1772219244.2845087	99.02811789512634	2.6346499919891357
29	1772219247.5966947	1772219345.907347	98.31065225601196	3.3121860027313232
30	1772219348.5898852	1772219454.6359177	106.04603242874146	2.6825382709503174
31	1772219457.6561558	1772219557.5358531	99.87969732284546	3.020238161087036
32	1772219561.3387594	1772219669.049442	107.71068263053894	3.8029062747955322
