Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1770702364.1994696	1770702618.2163224	254.01685285568237	0.0
2	1770702620.4658813	1770702885.2017255	264.7358441352844	2.249558925628662
3	1770702887.5071347	1770703152.2046223	264.69748759269714	2.3054091930389404
4	1770703155.00216	1770703421.6883893	266.6862292289734	2.7975378036499023
5	1770703424.1068456	1770703685.0375948	260.93074917793274	2.4184563159942627
6	1770703687.1569402	1770703953.7658474	266.6089072227478	2.1193454265594482
7	1770703956.03476	1770704219.3822622	263.3475022315979	2.2689125537872314
8	1770704221.7307441	1770704487.1747863	265.44404220581055	2.3484818935394287
9	1770704490.4046733	1770704748.4372573	258.0325839519501	3.229887008666992
10	1770704751.3489304	1770705015.1984868	263.84955644607544	2.911673069000244
11	1770705018.119498	1770705282.048431	263.92893290519714	2.921011209487915
12	1770705284.9920185	1770705554.889792	269.8977735042572	2.9435875415802
13	1770705557.738112	1770705820.3305845	262.5924725532532	2.8483200073242188
14	1770705822.689543	1770706087.034078	264.3445348739624	2.3589584827423096
15	1770706089.3439565	1770706352.4534328	263.1094763278961	2.3098785877227783
16	1770706354.683985	1770706614.7437992	260.0598142147064	2.2305521965026855
17	1770706617.4731681	1770706884.1205633	266.64739513397217	2.7293689250946045
18	1770706886.4118152	1770707154.6719089	268.26009368896484	2.2912518978118896
19	1770707157.2899923	1770707426.2463014	268.9563090801239	2.6180834770202637
20	1770707429.1151266	1770707690.1174886	261.00236201286316	2.8688251972198486
21	1770707693.6682854	1770707957.1627495	263.49446415901184	3.5507967472076416
22	1770707960.6100743	1770708224.1921399	263.5820655822754	3.447324752807617
23	1770708227.5193648	1770708491.2433376	263.7239727973938	3.3272249698638916
24	1770708496.2352796	1770708761.645291	265.4100115299225	4.991941928863525
25	1770708765.257032	1770709028.4776878	263.22065591812134	3.611740827560425
26	1770709031.5162485	1770709289.7954805	258.2792320251465	3.038560628890991
27	1770709294.0702965	1770709559.5303578	265.4600613117218	4.274816036224365
28	1770709564.7448041	1770709825.4083805	260.6635763645172	5.214446306228638
29	1770709831.0836174	1770710091.215684	260.132066488266	5.675236940383911
30	1770710094.2030272	1770710360.2127411	266.00971388816833	2.9873433113098145
31	1770710365.3304865	1770710629.3593373	264.0288507938385	5.117745399475098
32	1770710634.677325	1770710900.0701253	265.3928003311157	5.317987680435181
33	1770710905.3833694	1770711173.0154784	267.63210892677307	5.313244104385376
34	1770711176.0563178	1770711442.883802	266.8274841308594	3.040839433670044
35	1770711448.3270264	1770711705.8181522	257.49112582206726	5.4432244300842285
36	1770711709.3245652	1770711973.2608376	263.9362723827362	3.506412982940674
37	1770711978.877796	1770712243.1043859	264.2265899181366	5.616958379745483
38	1770712247.506368	1770712513.6456242	266.1392562389374	4.401982069015503
39	1770712519.5428293	1770712779.6012304	260.0584011077881	5.897205114364624
40	1770712783.183133	1770713043.6125734	260.42944049835205	3.581902503967285
41	1770713046.7272222	1770713312.629948	265.9027256965637	3.1146488189697266
42	1770713316.168601	1770713584.4068925	268.2382915019989	3.5386531352996826
43	1770713587.3812196	1770713848.5528748	261.17165517807007	2.9743270874023438
44	1770713851.9600267	1770714116.979432	265.01940536499023	3.407151937484741
45	1770714120.4765606	1770714377.4592915	256.9827308654785	3.497128486633301
46	1770714381.8983548	1770714645.3857508	263.4873960018158	4.439063310623169
47	1770714653.4776306	1770714916.52085	263.04321932792664	8.091879844665527
49	1770715087.4969866	1770715343.30019	255.8032033443451	170.97613668441772
50	1770715346.6552322	1770715611.582983	264.92775082588196	3.3550422191619873
51	1770715614.8539715	1770715873.3738074	258.5198359489441	3.2709884643554688
52	1770715877.441503	1770716142.7201135	265.27861046791077	4.067695617675781
53	1770716146.6679337	1770716410.603884	263.93595027923584	3.9478201866149902
54	1770716414.6639636	1770716679.2283223	264.5643587112427	4.060079574584961
55	1770716684.1164515	1770716941.1355832	257.0191316604614	4.888129234313965
56	1770716944.4747262	1770717207.4281201	262.9533939361572	3.3391430377960205
57	1770717212.6202576	1770717476.0588045	263.43854689598083	5.1921374797821045
58	1770717479.8147547	1770717737.5637038	257.7489490509033	3.7559502124786377
59	1770717741.9432642	1770718003.534296	261.59103178977966	4.379560470581055
60	1770718006.531681	1770718272.3677218	265.83604073524475	2.997385025024414
61	1770718275.9115655	1770718533.293251	257.3816854953766	3.5438437461853027
62	1770718536.306611	1770718797.7959912	261.4893801212311	3.013360023498535
63	1770718800.6421201	1770719063.5486307	262.90651059150696	2.8461289405822754
64	1770719067.0039518	1770719330.708452	263.70450019836426	3.4553210735321045
65	1770719334.5747187	1770719594.5443368	259.9696180820465	3.8662667274475098
66	1770719598.0007348	1770719860.9165273	262.91579246520996	3.4563980102539062
67	1770719865.053868	1770720132.0937977	267.0399296283722	4.137340784072876
68	1770720136.0155575	1770720395.5297585	259.514200925827	3.921759843826294
69	1770720398.7380915	1770720661.332727	262.5946354866028	3.2083330154418945
70	1770720665.6048124	1770720930.8043065	265.19949412345886	4.272085428237915
71	1770720934.3960617	1770721200.3087165	265.912654876709	3.5917551517486572
72	1770721204.87902	1770721464.7671025	259.88808250427246	4.570303440093994
73	1770721468.3659842	1770721731.2617402	262.89575600624084	3.598881721496582
74	1770721735.06742	1770721995.6894362	260.62201619148254	3.8056797981262207
75	1770721999.7172477	1770722259.8568323	260.1395845413208	4.027811527252197
76	1770722265.0178022	1770722522.208732	257.1909296512604	5.160969972610474
77	1770722526.5173883	1770722784.2478693	257.73048090934753	4.308656454086304
78	1770722788.4318984	1770723050.0337062	261.6018078327179	4.1840291023254395
79	1770723054.198312	1770723315.377714	261.17940187454224	4.1646058559417725
80	1770723320.067748	1770723575.6678946	255.60014653205872	4.6900341510772705
81	1770723579.005697	1770723840.6877415	261.682044506073	3.3378024101257324
82	1770723843.8289378	1770724106.5818272	262.75288939476013	3.1411962509155273
83	1770724110.6327643	1770724377.0997758	266.4670114517212	4.050937175750732
84	1770724381.7825496	1770724647.3586023	265.57605266571045	4.68277382850647
85	1770724651.1317685	1770724913.9188545	262.78708600997925	3.7731661796569824
86	1770724918.2576532	1770725180.713468	262.4558148384094	4.338798761367798
87	1770725186.0096548	1770725452.318419	266.30876421928406	5.296186685562134
88	1770725456.3038702	1770725717.5895987	261.28572845458984	3.9854512214660645
89	1770725722.6886106	1770725986.1221309	263.43352031707764	5.0990118980407715
90	1770725990.88164	1770726254.0861797	263.2045397758484	4.759509086608887
91	1770726258.0481033	1770726524.6969876	266.64888429641724	3.961923599243164
92	1770726528.6061096	1770726794.6927485	266.0866389274597	3.9091219902038574
