Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1770447235.6640358	1770447412.2542593	176.5902235507965	0.0
2	1770447414.557899	1770447603.934195	189.376296043396	2.3036396503448486
3	1770447606.4201221	1770447796.0149407	189.59481859207153	2.485927104949951
4	1770447799.3881385	1770447988.301433	188.9132945537567	3.3731977939605713
5	1770447991.1869504	1770448186.036938	194.84998750686646	2.8855173587799072
6	1770448188.827065	1770448378.3755138	189.54844880104065	2.7901270389556885
7	1770448381.0227692	1770448569.0053072	187.98253798484802	2.6472554206848145
8	1770448572.2888684	1770448762.0874841	189.79861569404602	3.2835612297058105
9	1770448764.953151	1770448954.6579592	189.70480823516846	2.8656668663024902
10	1770448960.2101524	1770449153.7545905	193.544438123703	5.5521931648254395
11	1770449156.5891507	1770449346.7277145	190.13856387138367	2.8345601558685303
12	1770449349.4857116	1770449543.8722758	194.38656425476074	2.7579970359802246
13	1770449546.5051565	1770449741.6932118	195.18805527687073	2.632880687713623
14	1770449744.3079524	1770449940.15195	195.8439974784851	2.6147406101226807
15	1770449942.6223962	1770450132.2887368	189.66634058952332	2.4704463481903076
16	1770450134.7168324	1770450324.5008445	189.7840120792389	2.428095579147339
17	1770450326.955542	1770450523.710243	196.75470089912415	2.454697608947754
18	1770450526.2423189	1770450720.9818964	194.73957753181458	2.532075881958008
19	1770450723.5763586	1770450913.4097111	189.83335256576538	2.5944621562957764
20	1770450916.0819063	1770451105.9029493	189.82104301452637	2.6721951961517334
21	1770451108.5143063	1770451304.8859177	196.37161135673523	2.6113569736480713
22	1770451307.3855777	1770451503.2124288	195.82685112953186	2.499660015106201
23	1770451505.8870533	1770451696.2543166	190.36726331710815	2.674624443054199
24	1770451699.1392844	1770451891.7737226	192.6344382762909	2.884967803955078
25	1770451895.7771063	1770452093.0613391	197.28423285484314	4.003383636474609
26	1770452096.1382475	1770452294.0156868	197.8774392604828	3.0769083499908447
27	1770452297.0851371	1770452487.6933277	190.60819053649902	3.0694503784179688
28	1770452490.47474	1770452680.830635	190.35589504241943	2.781412363052368
29	1770452684.0796514	1770452876.2469974	192.1673460006714	3.249016284942627
30	1770452879.3591042	1770453076.2259054	196.86680126190186	3.1121068000793457
31	1770453082.3353918	1770453270.8228998	188.48750805854797	6.10948634147644
32	1770453274.8733716	1770453473.345352	198.47198033332825	4.050471782684326
33	1770453476.903358	1770453669.241247	192.33788895606995	3.5580060482025146
34	1770453672.5389366	1770453870.1160192	197.57708263397217	3.29768967628479
35	1770453874.5931551	1770454072.5388525	197.94569730758667	4.477135896682739
36	1770454076.0812337	1770454271.9094422	195.82820844650269	3.5423812866210938
37	1770454274.8095398	1770454466.4817648	191.67222499847412	2.900097608566284
38	1770454470.1929445	1770454662.0666125	191.87366795539856	3.711179733276367
39	1770454664.960859	1770454856.954213	191.99335384368896	2.8942465782165527
40	1770454860.2434545	1770455057.1132789	196.86982440948486	3.2892415523529053
41	1770455060.802716	1770455253.5035713	192.70085525512695	3.6894371509552
42	1770455256.6118426	1770455453.4703774	196.85853481292725	3.108271360397339
43	1770455456.8081472	1770455653.7734432	196.96529603004456	3.3377697467803955
44	1770455658.3622825	1770455850.9789793	192.6166968345642	4.588839292526245
45	1770455854.2459006	1770456046.3131642	192.06726360321045	3.266921281814575
46	1770456049.8007576	1770456239.5018716	189.70111393928528	3.487593412399292
47	1770456244.4029927	1770456434.343536	189.94054317474365	4.901121139526367
48	1770456441.0580897	1770456630.7825172	189.72442746162415	6.7145538330078125
49	1770456634.6647933	1770456825.1255014	190.4607081413269	3.8822760581970215
50	1770456828.511963	1770457018.4303935	189.91843056678772	3.3864614963531494
51	1770457021.921739	1770457211.7079406	189.78620147705078	3.4913456439971924
52	1770457215.2002096	1770457404.5627797	189.36257004737854	3.4922690391540527
53	1770457408.1372223	1770457603.1174438	194.98022150993347	3.5744426250457764
54	1770457606.4689927	1770457796.6154735	190.1464807987213	3.351548910140991
55	1770457799.4697487	1770457989.101301	189.63155221939087	2.8542752265930176
56	1770457992.8288476	1770458181.4129863	188.58413863182068	3.7275466918945312
57	1770458185.621555	1770458374.7935467	189.17199158668518	4.208568811416626
58	1770458378.3958437	1770458568.524458	190.1286141872406	3.602297067642212
59	1770458572.0207577	1770458767.8031502	195.78239250183105	3.4962997436523438
60	1770458771.3002925	1770458962.3547943	191.05450177192688	3.4971423149108887
61	1770458966.6738956	1770459153.6492586	186.97536301612854	4.319101333618164
62	1770459157.0644205	1770459346.438484	189.3740634918213	3.4151618480682373
63	1770459349.9697077	1770459539.6924057	189.72269797325134	3.531223773956299
64	1770459542.5906124	1770459738.3185213	195.7279088497162	2.8982067108154297
65	1770459741.8111873	1770459937.215585	195.40439772605896	3.492666006088257
66	1770459940.063833	1770460133.210808	193.1469750404358	2.84824800491333
67	1770460136.1039352	1770460331.0347393	194.93080401420593	2.893127202987671
68	1770460334.1361136	1770460524.175415	190.03930139541626	3.101374387741089
69	1770460527.190902	1770460722.2919562	195.10105419158936	3.0154869556427
70	1770460725.2975097	1770460914.690911	189.39340138435364	3.0055534839630127
