Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1772427432.3287446	1772427749.6846762	317.35593152046204	0.0
2	1772427752.3485599	1772428081.7389429	329.3903830051422	2.663883686065674
3	1772428084.085471	1772428399.0623972	314.9769263267517	2.3465280532836914
4	1772428401.4663374	1772428730.8570647	329.39072728157043	2.403940200805664
5	1772428733.5013943	1772429057.9808564	324.47946214675903	2.64432954788208
6	1772429060.4957166	1772429381.7917356	321.296019077301	2.514860153198242
7	1772429384.3580008	1772429713.9383624	329.58036160469055	2.566265106201172
8	1772429717.6185596	1772430028.9136183	311.2950587272644	3.680197238922119
9	1772430031.611856	1772430351.5748994	319.9630434513092	2.698237657546997
10	1772430354.232391	1772430683.7383947	329.50600361824036	2.657491683959961
11	1772430687.3400538	1772431010.5154843	323.17543053627014	3.601659059524536
12	1772431013.3157973	1772431328.6435137	315.3277163505554	2.8003129959106445
13	1772431331.9450269	1772431661.4190414	329.47401452064514	3.301513195037842
14	1772431664.0144358	1772431987.943285	323.9288492202759	2.5953943729400635
15	1772431990.6920426	1772432320.0740566	329.3820140361786	2.7487576007843018
16	1772432323.0557356	1772432652.5443723	329.48863673210144	2.9816789627075195
17	1772432656.0693026	1772432985.5397942	329.47049164772034	3.524930238723755
18	1772432988.5240083	1772433314.6458719	326.1218636035919	2.9842140674591064
19	1772433317.2094107	1772433646.594409	329.3849983215332	2.5635387897491455
20	1772433649.3048534	1772433978.895099	329.5902454853058	2.710444450378418
21	1772433981.4854596	1772434286.9166303	305.4311707019806	2.590360641479492
22	1772434290.3959916	1772434619.774249	329.37825751304626	3.4793612957000732
23	1772434622.9483676	1772434952.4363546	329.4879870414734	3.1741185188293457
24	1772434955.8683724	1772435285.3360653	329.46769285202026	3.4320178031921387
25	1772435288.7984593	1772435618.2854686	329.4870092868805	3.4623939990997314
26	1772435621.2867115	1772435931.2146134	309.9279019832611	3.0012428760528564
27	1772435934.75151	1772436264.3364048	329.5848948955536	3.5368964672088623
28	1772436267.5438476	1772436597.145935	329.6020874977112	3.2074427604675293
29	1772436600.148464	1772436927.67182	327.52335596084595	3.0025289058685303
30	1772436931.197746	1772437260.6750946	329.4773485660553	3.525926113128662
31	1772437264.2498481	1772437593.629141	329.3792929649353	3.574753522872925
32	1772437598.9681687	1772437914.715224	315.7470552921295	5.339027643203735
33	1772437918.366139	1772438247.9423172	329.57617831230164	3.6509149074554443
34	1772438251.230164	1772438576.4271097	325.19694566726685	3.287846803665161
35	1772438579.2439778	1772438908.7203135	329.4763357639313	2.8168680667877197
36	1772438911.9285445	1772439236.830991	324.9024465084076	3.208230972290039
37	1772439240.742267	1772439570.1072576	329.36499071121216	3.911275863647461
38	1772439573.6022408	1772439903.0846303	329.48238945007324	3.494983196258545
39	1772439906.4117804	1772440235.9939077	329.5821273326874	3.3271501064300537
40	1772440239.392143	1772440568.9699173	329.57777428627014	3.398235321044922
41	1772440574.700853	1772440904.2727585	329.571905374527	5.73093581199646
42	1772440907.8387756	1772441237.3173192	329.47854351997375	3.5660171508789062
43	1772441241.0051885	1772441570.497697	329.49250864982605	3.6878693103790283
44	1772441576.1685789	1772441881.3879356	305.2193567752838	5.670881748199463
45	1772441887.7218647	1772442217.388736	329.6668713092804	6.333929061889648
46	1772442221.787519	1772442551.4329062	329.645387172699	4.398782968521118
47	1772442555.58829	1772442885.2443793	329.6560893058777	4.155383825302124
48	1772442889.2814493	1772443218.9231856	329.6417362689972	4.037070035934448
49	1772443222.4906688	1772443501.4865878	278.9959189891815	3.5674831867218018
50	1772443504.8007426	1772443832.1195242	327.3187816143036	3.314154863357544
51	1772443836.8408601	1772444143.9888916	307.1480314731598	4.7213358879089355
52	1772444146.8408675	1772444474.4957428	327.6548752784729	2.851975917816162
53	1772444477.9494135	1772444803.9054105	325.95599699020386	3.4536707401275635
54	1772444806.9321063	1772445109.6324792	302.70037293434143	3.026695728302002
55	1772445112.9342494	1772445440.0283666	327.0941171646118	3.3017702102661133
56	1772445444.12878	1772445727.8736382	283.7448582649231	4.1004133224487305
57	1772445731.8368528	1772446061.2239373	329.38708448410034	3.963214635848999
58	1772446065.1610227	1772446394.9211037	329.76008105278015	3.9370853900909424
59	1772446399.5329566	1772446729.3789265	329.84596991539	4.6118528842926025
60	1772446734.5970464	1772447064.112405	329.51535868644714	5.218119859695435
61	1772447069.649675	1772447399.2871218	329.6374468803406	5.537269830703735
62	1772447402.6882362	1772447732.1663854	329.4781491756439	3.4011144638061523
63	1772447735.5401907	1772448065.1193705	329.57917976379395	3.373805284500122
64	1772448070.21137	1772448399.804072	329.59270191192627	5.091999530792236
65	1772448403.9287558	1772448691.7344043	287.80564856529236	4.124683856964111
66	1772448694.7762885	1772448992.0635297	297.28724122047424	3.041884183883667
67	1772448995.5272412	1772449324.9010608	329.37381958961487	3.4637115001678467
68	1772449328.7699637	1772449645.4718006	316.7018368244171	3.8689029216766357
69	1772449649.4903216	1772449978.7746463	329.2843246459961	4.018521070480347
70	1772449982.228092	1772450311.8145702	329.5864782333374	3.4534456729888916
