Round	Start	End	Benchmark_Elapsed	Tuning_overhead
51	1772403739.300636	1772404054.287085	314.9864490032196	4.254529714584351
52	1772404060.6593382	1772404350.2853758	289.62603759765625	6.372253179550171
53	1772404354.705606	1772404643.0141633	288.3085572719574	4.420230150222778
54	1772404647.4589286	1772404937.6046927	290.14576411247253	4.444765329360962
55	1772404940.7436736	1772405232.962447	292.21877336502075	3.1389808654785156
56	1772405236.4151864	1772405529.167047	292.7518606185913	3.4527394771575928
57	1772405533.2315843	1772405822.504482	289.2728977203369	4.064537286758423
58	1772405826.547172	1772406115.6293364	289.08216428756714	4.04269003868103
59	1772406118.7515366	1772406448.127709	329.37617230415344	3.1222002506256104
60	1772406451.008671	1772406739.836249	288.82757806777954	2.8809621334075928
61	1772406742.8134496	1772407032.1195796	289.30612993240356	2.977200508117676
62	1772407035.0326447	1772407323.3950598	288.3624150753021	2.913065195083618
63	1772407326.106498	1772407612.1827812	286.07628321647644	2.7114381790161133
64	1772407615.112136	1772407903.8615167	288.7493808269501	2.929354667663574
65	1772407907.1061442	1772408196.0694985	288.96335434913635	3.2446274757385254
66	1772408200.4267569	1772408489.2544417	288.827684879303	4.357258319854736
67	1772408492.1781452	1772408780.753044	288.5748987197876	2.92370343208313
68	1772408783.9083104	1772409070.5273976	286.6190872192383	3.155266523361206
69	1772409073.8863082	1772409363.0593376	289.17302942276	3.35891056060791
70	1772409366.0067396	1772409654.4350157	288.4282760620117	2.947402000427246
71	1772409657.1580782	1772409949.1280797	291.9700014591217	2.723062515258789
72	1772409952.6621928	1772410241.267385	288.60519218444824	3.5341131687164307
73	1772410244.2776597	1772410537.19648	292.91882038116455	3.010274648666382
74	1772410539.9989734	1772410827.6515048	287.65253138542175	2.8024933338165283
75	1772410830.8478725	1772411120.6568966	289.8090240955353	3.1963677406311035
76	1772411123.4388027	1772411415.4436595	292.0048568248749	2.7819061279296875
77	1772411418.3970826	1772411706.694154	288.2970714569092	2.953423023223877
78	1772411709.6753144	1772411997.4211907	287.74587631225586	2.9811604022979736
79	1772412000.6107545	1772412291.1279218	290.5171673297882	3.189563751220703
80	1772412294.1161926	1772412582.0609357	287.9447431564331	2.9882707595825195
81	1772412584.9131875	1772412879.9380624	295.0248749256134	2.8522517681121826
82	1772412883.3893466	1772413171.2447915	287.8554449081421	3.451284170150757
83	1772413174.153106	1772413465.2101126	291.0570065975189	2.9083144664764404
84	1772413468.22501	1772413758.9969146	290.77190470695496	3.014897346496582
85	1772413762.0396593	1772414048.9442928	286.9046335220337	3.0427446365356445
86	1772414051.8290105	1772414340.3882096	288.55919909477234	2.8847177028656006
87	1772414344.3393972	1772414633.327021	288.98762369155884	3.9511876106262207
88	1772414636.031627	1772414931.6404865	295.608859539032	2.704606056213379
89	1772414934.55336	1772415225.0564718	290.50311183929443	2.9128735065460205
90	1772415228.2211866	1772415521.525606	293.3044192790985	3.164714813232422
91	1772415524.540021	1772415814.8848927	290.3448717594147	3.0144150257110596
92	1772415818.0094123	1772416109.7495432	291.74013090133667	3.1245195865631104
