Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1772091525.9526615	1772091721.3076534	195.3549919128418	0.0
2	1772091723.612687	1772091870.385144	146.77245688438416	2.3050336837768555
3	1772091872.5695212	1772092020.3301318	147.76061058044434	2.1843771934509277
4	1772092022.6178536	1772092178.260156	155.64230227470398	2.287721872329712
5	1772092180.5403845	1772092382.2734137	201.73302912712097	2.280228614807129
6	1772092384.9071598	1772092528.6538093	143.74664950370789	2.6337461471557617
7	1772092531.0367057	1772092678.4212503	147.38454461097717	2.3828964233398438
8	1772092680.7592545	1772092830.9856172	150.2263627052307	2.3380041122436523
9	1772092833.3412695	1772092984.728943	151.3876736164093	2.355652332305908
10	1772092987.1405292	1772093132.3530896	145.21256041526794	2.411586046218872
11	1772093135.272807	1772093365.9630961	230.6902892589569	2.919717311859131
12	1772093368.758389	1772093509.3510737	140.59268474578857	2.795292854309082
13	1772093511.9238117	1772093658.3266811	146.40286946296692	2.5727379322052
14	1772093660.7167711	1772093799.0146263	138.2978551387787	2.390089988708496
15	1772093801.5996857	1772093943.9191985	142.3195128440857	2.585059404373169
16	1772093946.401213	1772094086.1864793	139.78526639938354	2.4820144176483154
17	1772094089.1949596	1772094240.5047417	151.30978202819824	3.0084803104400635
18	1772094243.6007218	1772094378.202661	134.60193920135498	3.095980167388916
19	1772094381.0126884	1772094517.0481966	136.03550815582275	2.8100273609161377
20	1772094519.619117	1772094683.8622606	164.2431435585022	2.570920467376709
21	1772094686.6866407	1772094822.20383	135.51718926429749	2.8243801593780518
22	1772094825.0074015	1772094962.5185623	137.5111608505249	2.8035714626312256
23	1772094965.1507213	1772095106.9168756	141.7661542892456	2.6321589946746826
24	1772095109.425909	1772095258.7195392	149.29363012313843	2.509033441543579
25	1772095261.3261669	1772095399.5532458	138.22707891464233	2.6066277027130127
26	1772095402.3337812	1772095546.3473992	144.01361799240112	2.7805354595184326
27	1772095548.969076	1772095692.8790505	143.90997457504272	2.6216766834259033
28	1772095695.9289107	1772095850.3648803	154.43596959114075	3.0498602390289307
