Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1770400709.3997982	1770400870.4832335	161.08343529701233	0.0
2	1770400873.9441144	1770401033.531182	159.58706760406494	3.460880994796753
3	1770401035.942303	1770401196.4620643	160.51976132392883	2.411120891571045
4	1770401199.3039715	1770401358.7209973	159.41702580451965	2.841907262802124
5	1770401361.1117053	1770401520.535718	159.42401266098022	2.3907079696655273
6	1770401523.3728216	1770401683.0077174	159.6348958015442	2.8371036052703857
7	1770401685.7801287	1770401845.3049293	159.52480053901672	2.772411346435547
8	1770401848.6838844	1770402008.9171321	160.233247756958	3.378955125808716
9	1770402011.4878044	1770402170.6062174	159.11841297149658	2.5706722736358643
10	1770402172.8903234	1770402332.6530175	159.7626941204071	2.2841060161590576
11	1770402335.5304747	1770402494.997102	159.46662735939026	2.8774571418762207
12	1770402497.5320656	1770402658.5874622	161.05539655685425	2.534963607788086
13	1770402661.2194307	1770402821.0675364	159.8481056690216	2.6319684982299805
14	1770402823.6584523	1770402983.1906235	159.53217124938965	2.5909159183502197
15	1770402985.556607	1770403145.683818	160.1272110939026	2.365983486175537
16	1770403149.2968295	1770403309.3136363	160.0168068408966	3.613011360168457
17	1770403312.93776	1770403473.38126	160.4434998035431	3.6241238117218018
18	1770403477.0415006	1770403636.5626936	159.52119302749634	3.660240650177002
19	1770403639.875585	1770403797.307663	157.43207788467407	3.3128914833068848
20	1770403800.363512	1770403960.8913903	160.52787828445435	3.055849075317383
21	1770403963.5003831	1770404123.7692263	160.2688431739807	2.6089928150177
22	1770404126.9431934	1770404287.3064458	160.36325240135193	3.173967123031616
23	1770404289.9450586	1770404449.641316	159.69625735282898	2.638612747192383
24	1770404452.3245282	1770404613.1471536	160.82262539863586	2.6832122802734375
25	1770404616.1127698	1770404775.7056103	159.59284043312073	2.965616226196289
26	1770404778.5379262	1770404939.0912433	160.55331707000732	2.8323159217834473
27	1770404942.613479	1770405101.9817438	159.36826491355896	3.522235631942749
28	1770405104.83797	1770405262.2263963	157.38842630386353	2.8562262058258057
29	1770405265.1126842	1770405425.2125893	160.0999050140381	2.8862879276275635
30	1770405429.3278363	1770405591.0810611	161.75322484970093	4.115247011184692
31	1770405594.2424617	1770405753.9012814	159.65881967544556	3.161400556564331
32	1770405757.0053139	1770405917.217892	160.2125780582428	3.104032516479492
33	1770405920.3317058	1770406080.957097	160.6253912448883	3.113813877105713
34	1770406083.9340708	1770406245.258687	161.32461619377136	2.97697377204895
35	1770406249.0602288	1770406410.2259388	161.1657099723816	3.801541805267334
36	1770406413.8867505	1770406574.769821	160.8830704689026	3.66081166267395
37	1770406577.7631633	1770406737.58095	159.817786693573	2.993342399597168
38	1770406740.5164196	1770406900.0698154	159.55339574813843	2.935469627380371
39	1770406904.4233572	1770407064.209493	159.78613567352295	4.353541851043701
40	1770407068.1465292	1770407227.480182	159.33365273475647	3.9370362758636475
41	1770407230.6051683	1770407392.122247	161.51707863807678	3.124986410140991
42	1770407396.036949	1770407555.9788775	159.9419286251068	3.9147019386291504
43	1770407559.365644	1770407719.3782108	160.01256680488586	3.3867664337158203
44	1770407723.6346364	1770407883.7474813	160.11284494400024	4.256425619125366
45	1770407887.2358701	1770408048.458727	161.22285676002502	3.488388776779175
46	1770408052.7262294	1770408212.6827686	159.95653915405273	4.267502546310425
47	1770408215.69064	1770408375.0224712	159.33183121681213	3.007871389389038
48	1770408378.540336	1770408539.0488584	160.50852251052856	3.51786470413208
49	1770408543.1356804	1770408705.4277005	162.29202008247375	4.086822032928467
50	1770408708.8553958	1770408870.5715194	161.71612358093262	3.4276952743530273
51	1770408874.5805802	1770409036.0320675	161.45148730278015	4.009060859680176
52	1770409040.506115	1770409201.1166825	160.61056756973267	4.474047422409058
53	1770409208.0780556	1770409369.3689775	161.2909219264984	6.9613730907440186
54	1770409373.0481966	1770409534.180354	161.1321575641632	3.6792190074920654
55	1770409537.8647823	1770409695.3691797	157.50439739227295	3.6844282150268555
56	1770409699.1636212	1770409860.644003	161.48038172721863	3.7944414615631104
57	1770409864.0580056	1770410025.797523	161.73951745033264	3.4140026569366455
58	1770410029.6529722	1770410190.8095663	161.15659403800964	3.8554491996765137
59	1770410196.3116562	1770410358.2235875	161.9119312763214	5.502089977264404
60	1770410361.118554	1770410520.5326438	159.41408967971802	2.8949666023254395
61	1770410524.536394	1770410686.44459	161.9081962108612	4.0037500858306885
62	1770410689.9475062	1770410850.9082918	160.9607856273651	3.502916097640991
63	1770410854.7017686	1770411014.1909425	159.48917388916016	3.7934768199920654
64	1770411017.610036	1770411178.270847	160.6608111858368	3.419093370437622
65	1770411182.2301486	1770411343.7148058	161.48465728759766	3.959301471710205
66	1770411346.8997557	1770411507.2205381	160.3207824230194	3.1849498748779297
67	1770411511.2374895	1770411671.03525	159.79776048660278	4.016951322555542
68	1770411674.0241668	1770411834.5942261	160.570059299469	2.9889168739318848
69	1770411837.7438605	1770411998.677466	160.93360543251038	3.14963436126709
70	1770412001.8242211	1770412161.5489726	159.72475147247314	3.1467552185058594
