Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1772548152.683403	1772548425.1097326	272.42632961273193	0.0
2	1772548427.5714352	1772548703.8302584	276.2588231563568	2.461702585220337
3	1772548706.2964194	1772548979.923766	273.6273465156555	2.466161012649536
4	1772548982.3284986	1772549254.5773025	272.24880385398865	2.4047327041625977
5	1772549257.0320854	1772549522.3037598	265.27167439460754	2.4547829627990723
6	1772549524.6773772	1772549766.2239501	241.54657292366028	2.37361741065979
7	1772549769.2961452	1772550041.7882721	272.4921269416809	3.072195053100586
8	1772550044.3968863	1772550315.5897446	271.19285821914673	2.608614206314087
9	1772550318.0792835	1772550584.9502597	266.8709762096405	2.4895389080047607
10	1772550588.3568854	1772550861.4616501	273.1047646999359	3.406625747680664
11	1772550864.0921504	1772551131.6747117	267.58256125450134	2.630500316619873
12	1772551134.225169	1772551368.0227873	233.79761838912964	2.550457239151001
13	1772551370.523271	1772551587.3483124	216.8250412940979	2.500483751296997
14	1772551590.5406501	1772551813.231863	222.69121289253235	3.19233775138855
15	1772551815.9641619	1772552144.9424007	328.97823882102966	2.7322988510131836
16	1772552147.5740318	1772552370.5318727	222.95784091949463	2.6316311359405518
17	1772552373.0910625	1772552596.182782	223.0917193889618	2.559189796447754
18	1772552599.0456102	1772552818.3912177	219.34560751914978	2.862828254699707
19	1772552822.0699902	1772553074.0162058	251.94621562957764	3.678772449493408
20	1772553077.615066	1772553307.6352696	230.02020359039307	3.598860263824463
21	1772553310.3281696	1772553559.829888	249.50171852111816	2.6928999423980713
22	1772553562.633469	1772553865.7473714	303.11390233039856	2.8035809993743896
23	1772553869.0651393	1772554099.3515694	230.28643012046814	3.317767858505249
24	1772554102.7135644	1772554319.4596617	216.7460973262787	3.361994981765747
25	1772554323.1498036	1772554543.185354	220.03555035591125	3.6901419162750244
26	1772554546.3764787	1772554778.3804688	232.00399017333984	3.191124677658081
27	1772554781.3567827	1772555012.2292588	230.87247610092163	2.976313829421997
28	1772555015.9828882	1772555247.2377968	231.25490856170654	3.753629446029663
