Round	Start	End	Benchmark_Elapsed	Tuning_overhead
31	1772529144.5934901	1772529373.4070687	228.81357860565186	2.4685704708099365
32	1772529375.9770246	1772529598.8074138	222.83038926124573	2.569955825805664
33	1772529601.3150532	1772529816.6677835	215.35273027420044	2.5076394081115723
34	1772529819.0610452	1772530058.3936708	239.3326256275177	2.393261671066284
35	1772530060.8075457	1772530280.2158034	219.40825772285461	2.413874864578247
36	1772530282.8607578	1772530506.0740442	223.2132863998413	2.6449544429779053
37	1772530508.6373498	1772530729.7909448	221.15359497070312	2.563305616378784
38	1772530732.3204741	1772530964.8975525	232.57707834243774	2.529529333114624
39	1772530967.4017363	1772531203.8705015	236.46876525878906	2.504183769226074
40	1772531206.3368628	1772531423.7646956	217.42783284187317	2.4663612842559814
41	1772531426.205557	1772531642.3985212	216.19296407699585	2.440861463546753
42	1772531644.8850098	1772531861.273517	216.38850712776184	2.4864885807037354
43	1772531863.7398338	1772532078.2078679	214.46803402900696	2.4663169384002686
44	1772532080.6652098	1772532297.6598473	216.99463748931885	2.4573419094085693
45	1772532300.624234	1772532556.5627391	255.9385051727295	2.9643867015838623
46	1772532559.4513328	1772532780.849303	221.39797019958496	2.8885936737060547
47	1772532783.4984555	1772533014.26348	230.76502442359924	2.6491525173187256
48	1772533016.6621635	1772533236.8366857	220.17452216148376	2.398683547973633
49	1772533239.3952649	1772533500.2469954	260.85173058509827	2.558579206466675
50	1772533503.018623	1772533756.6396625	253.62103939056396	2.77162766456604
51	1772533759.4315479	1772534011.4845424	252.0529944896698	2.7918853759765625
52	1772534014.2871592	1772534244.5497205	230.26256132125854	2.802616834640503
53	1772534247.3980095	1772534473.338647	225.9406373500824	2.8482890129089355
54	1772534475.9486759	1772534700.822318	224.87364220619202	2.6100289821624756
55	1772534703.523959	1772534919.922076	216.3981170654297	2.7016408443450928
56	1772534922.4210677	1772535147.4892304	225.06816267967224	2.4989917278289795
57	1772535149.9760146	1772535367.5643437	217.58832907676697	2.4867842197418213
58	1772535369.9991727	1772535585.680608	215.6814353466034	2.434828996658325
59	1772535588.2851799	1772535804.509635	216.22445511817932	2.60457181930542
60	1772535807.068655	1772536024.5089192	217.4402642250061	2.5590200424194336
61	1772536026.9932675	1772536244.3315942	217.33832669258118	2.4843482971191406
62	1772536246.970471	1772536459.6580634	212.6875925064087	2.6388766765594482
63	1772536462.2623746	1772536683.0009592	220.73858451843262	2.604311227798462
64	1772536685.7062082	1772536908.8869023	223.18069410324097	2.705249071121216
65	1772536911.4262102	1772537127.4200253	215.99381518363953	2.5393078327178955
66	1772537130.1315718	1772537345.3981571	215.26658535003662	2.7115464210510254
67	1772537348.0757673	1772537570.3606422	222.28487491607666	2.677610158920288
68	1772537573.0233917	1772537791.8569617	218.83357000350952	2.6627495288848877
69	1772537794.4491773	1772538015.4265528	220.97737550735474	2.5922155380249023
70	1772538017.930264	1772538232.0028994	214.0726354122162	2.503711223602295
71	1772538234.6454802	1772538446.600576	211.95509576797485	2.64258074760437
72	1772538449.1293104	1772538674.277307	225.14799666404724	2.5287344455718994
73	1772538676.8760738	1772538915.880574	239.00450015068054	2.598766803741455
74	1772538919.0578523	1772539162.066712	243.0088596343994	3.1772782802581787
75	1772539164.9259162	1772539411.383554	246.45763778686523	2.8592042922973633
76	1772539414.555351	1772539690.9768064	276.4214553833008	3.171797037124634
77	1772539694.2487576	1772539948.3540382	254.1052806377411	3.271951198577881
78	1772539951.4048588	1772540187.9431684	236.5383095741272	3.0508205890655518
79	1772540191.2488332	1772540438.695914	247.4470808506012	3.3056647777557373
80	1772540441.719734	1772540724.8581607	283.1384267807007	3.023819923400879
81	1772540729.1546183	1772541007.3522208	278.19760251045227	4.296457529067993
82	1772541010.6366217	1772541253.992494	243.35587239265442	3.2844009399414062
83	1772541257.3737793	1772541477.7725341	220.39875483512878	3.3812851905822754
84	1772541480.6677382	1772541694.6597264	213.99198818206787	2.8952040672302246
85	1772541697.4430025	1772541920.1818092	222.73880672454834	2.783276081085205
86	1772541923.4074125	1772542136.344161	212.93674850463867	3.2256033420562744
87	1772542139.2698562	1772542352.4111974	213.14134120941162	2.9256951808929443
88	1772542355.2427022	1772542569.6808026	214.43810033798218	2.8315048217773438
89	1772542572.5581405	1772542799.8645074	227.3063669204712	2.87733793258667
90	1772542802.5689843	1772543053.1236508	250.55466651916504	2.704476833343506
