Round	Start	End	Benchmark_Elapsed	Tuning_overhead
1	1772000948.0186594	1772001044.54108	96.52242064476013	0.0
2	1772001046.7533178	1772001155.786895	109.03357720375061	2.21223783493042
3	1772001158.1256087	1772001252.6430068	94.51739811897278	2.3387136459350586
4	1772001255.2009795	1772001352.7660072	97.56502771377563	2.5579726696014404
5	1772001355.2510839	1772001454.7619948	99.510910987854	2.485076665878296
6	1772001457.2621455	1772001564.8919857	107.62984013557434	2.500150680541992
7	1772001567.214734	1772001697.57523	130.36049580574036	2.3227484226226807
8	1772001700.3345976	1772001794.4677253	94.13312768936157	2.7593677043914795
9	1772001797.7618163	1772001928.2179508	130.456134557724	3.294090986251831
10	1772001931.2100866	1772002026.8275614	95.61747479438782	2.992135763168335
11	1772002029.6195214	1772002137.4610295	107.84150815010071	2.7919600009918213
12	1772002140.1120875	1772002238.971029	98.8589415550232	2.6510579586029053
13	1772002241.6443846	1772002337.3252692	95.68088459968567	2.6733555793762207
14	1772002340.1646025	1772002439.3735971	99.2089946269989	2.8393332958221436
15	1772002442.7389503	1772002539.9095075	97.1705572605133	3.3653531074523926
16	1772002542.7384079	1772002645.5885603	102.8501524925232	2.8289003372192383
17	1772002648.2726297	1772002761.3047025	113.03207278251648	2.6840693950653076
18	1772002764.2954876	1772002860.0914779	95.79599022865295	2.9907851219177246
19	1772002862.6884964	1772002993.0557792	130.36728286743164	2.5970184803009033
20	1772002996.0965047	1772003090.2036202	94.10711550712585	3.0407254695892334
21	1772003094.3041513	1772003192.9654882	98.66133689880371	4.100531101226807
22	1772003197.6299305	1772003301.1613374	103.53140687942505	4.664442300796509
23	1772003304.745957	1772003403.4757335	98.72977662086487	3.5846195220947266
24	1772003406.8826008	1772003510.7406757	103.85807490348816	3.406867265701294
25	1772003513.7863984	1772003613.2275915	99.44119310379028	3.045722723007202
26	1772003616.8063293	1772003713.3966596	96.59033036231995	3.578737735748291
27	1772003716.470727	1772003812.950699	96.47997212409973	3.0740673542022705
28	1772003816.5429716	1772003913.8267164	97.28374481201172	3.5922725200653076
29	1772003917.1714976	1772004013.5183904	96.34689283370972	3.3447811603546143
30	1772004016.4347177	1772004113.5108669	97.07614922523499	2.9163272380828857
31	1772004116.4582	1772004212.0443861	95.586186170578	2.9473330974578857
32	1772004215.270517	1772004310.0647016	94.79418444633484	3.226130962371826
33	1772004313.461666	1772004408.332165	94.87049889564514	3.3969645500183105
34	1772004411.5931458	1772004505.289223	93.69607710838318	3.2609808444976807
35	1772004508.4312227	1772004593.2246356	84.79341292381287	3.1419997215270996
36	1772004596.1804407	1772004683.4508243	87.27038359642029	2.9558050632476807
37	1772004686.7143242	1772004775.0701852	88.35586094856262	3.2634999752044678
38	1772004778.0476546	1772004869.0511837	91.00352907180786	2.9774694442749023
39	1772004871.6999965	1772004963.9173796	92.21738314628601	2.648812770843506
40	1772004966.875469	1772005057.0732064	90.19773745536804	2.9580893516540527
41	1772005060.0678313	1772005150.047576	89.97974467277527	2.9946248531341553
42	1772005152.6880805	1772005243.5547578	90.86667728424072	2.6405045986175537
43	1772005246.2108517	1772005335.7780986	89.56724691390991	2.6560938358306885
44	1772005339.0007298	1772005428.8314161	89.83068633079529	3.2226312160491943
45	1772005431.4955716	1772005523.344606	91.8490343093872	2.6641554832458496
46	1772005526.178865	1772005616.4435794	90.26471447944641	2.834259033203125
47	1772005619.4655828	1772005707.0716355	87.60605263710022	3.022003412246704
48	1772005710.0077105	1772005799.6693072	89.66159677505493	2.93607497215271
49	1772005802.34998	1772005892.6171463	90.26716613769531	2.6806728839874268
50	1772005895.3499074	1772005985.5951824	90.24527502059937	2.7327611446380615
51	1772005988.765487	1772006078.067469	89.30198192596436	3.170304536819458
52	1772006080.8497608	1772006169.2438338	88.39407300949097	2.782291889190674
53	1772006172.1327138	1772006260.382954	88.25024008750916	2.8888800144195557
54	1772006263.1746018	1772006352.315851	89.14124917984009	2.7916479110717773
55	1772006355.2006128	1772006447.0479732	91.84736037254333	2.8847618103027344
56	1772006450.3786628	1772006541.4996722	91.121009349823	3.3306896686553955
57	1772006544.3714364	1772006636.3721335	92.0006971359253	2.8717641830444336
58	1772006639.6571653	1772006738.5145404	98.8573751449585	3.285031795501709
59	1772006741.8675587	1772006837.9052734	96.03771471977234	3.353018283843994
60	1772006841.3429177	1772006938.080032	96.73711442947388	3.4376442432403564
61	1772006941.2486284	1772007040.7776203	99.52899193763733	3.1685962677001953
62	1772007044.0039892	1772007141.6871345	97.68314528465271	3.2263689041137695
63	1772007145.2438805	1772007241.3299668	96.08608627319336	3.556746006011963
64	1772007244.4494395	1772007339.5929863	95.14354681968689	3.1194727420806885
65	1772007342.8510282	1772007439.235494	96.38446569442749	3.2580418586730957
66	1772007442.8054624	1772007539.4406667	96.63520431518555	3.5699684619903564
67	1772007542.6067164	1772007639.87083	97.26411366462708	3.1660497188568115
68	1772007643.090241	1772007739.827926	96.73768496513367	3.2194108963012695
69	1772007742.9674613	1772007841.132981	98.16551971435547	3.139535427093506
70	1772007844.400482	1772007941.853312	97.45283007621765	3.267500877380371
